station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
259,Del Valle COW,Del Valle Conserv. Outlet Works,DV000000,Surface Water,37.6183,121.7494,Review Status Unknown,Alameda,D1216B0117,12/19/16 12:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,OM0197A0031,1/15/97 9:50,6,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0212B3404,2/14/12 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0211B3053,2/15/11 11:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0214B0015,2/19/14 11:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0214B0016,2/19/14 11:30,12,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DZ0201B6855,2/20/01 9:55,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DZ0201B6856,2/20/01 10:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0216B0021,2/23/16 9:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0215B0014,2/24/15 9:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0314B0032,3/18/14 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0314B0033,3/18/14 11:40,12,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0509B2329,5/19/09 10:55,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0510B2716,5/25/10 12:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0515B0056,5/27/15 8:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0514B0078,5/28/14 10:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0813B0199,8/13/13 11:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0811B3259,8/16/11 11:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA0809B2459,8/18/09 11:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0818B0104,8/21/18 10:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0815B0091,8/25/15 9:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D0814B0122,8/26/14 9:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,OM0996A0194,9/18/96 8:45,6,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DU0903B0850,10/1/03 10:15,1.6,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DU0903B0851,10/1/03 10:28,18,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DU0903B0852,10/1/03 10:30,38,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DU0903B0853,10/1/03 10:35,58,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DU0903B0854,10/1/03 10:40,100,Feet,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA1110B2958,11/9/10 12:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA1109B2563,11/17/09 11:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,D1114B0171,11/18/14 10:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,OM1196A0250,11/20/96 10:35,6,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DA1111B3410,11/21/11 11:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,OM1296A0272,12/18/96 10:30,6,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DZ1200B3757,12/18/00 12:55,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
87,Del Valle Reservoir,Lake Del Valle at Glory Hole,DV001000,Surface Water,37.6147,121.7458,Review Status Unknown,Alameda,DZ1200B3758,12/18/00 13:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
4118,ARROYO VALLE NR LIVE,ARROYO VALLE NR LIVERMORE,E5140000,Surface Water,37.6233,121.7588,Review Status Unknown,Alameda,WDIS_0328793,6/9/71 10:15,,Feet,Total Mercury,0,0.001,ug/L,UnkH Mercury
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0110B2626,1/13/10 9:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0114B0005,1/14/14 9:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0120B0001,1/14/20 8:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0191A0003,1/15/91 8:30,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0192A0029,1/15/92 9:45,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0197A0026,1/15/97 8:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0103B13295,1/15/03 7:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0102B1716,1/16/02 8:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0108B1799,1/16/08 8:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0113B0001,1/16/13 9:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0119B0001,1/16/19 8:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0196A0014,1/17/96 8:45,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0101B5095,1/17/01 9:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0107B0006,1/17/07 7:45,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0118B0001,1/17/18 8:55,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0195A0020,1/18/95 8:30,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0106B0001,1/18/06 8:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0112B3367,1/18/12 9:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0194A0011,1/19/94 8:40,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0100B0055,1/19/00 8:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0105B0001,1/19/05 8:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0111B3024,1/19/11 9:35,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0117B0001,1/19/17 9:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0193A0032,1/20/93 8:30,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0199A0005,1/20/99 8:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0116B0004,1/20/16 8:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0198A0004,1/21/98 9:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0104B0006,1/21/04 8:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0109B0002,1/21/09 10:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0115B0001,1/22/15 8:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0217B0008,2/14/17 8:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0295A0041,2/15/95 7:35,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0206B0021,2/15/06 8:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0212B3387,2/15/12 8:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0294A0030,2/16/94 8:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0205B0964,2/16/05 6:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0211B3039,2/16/11 8:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0293A0055,2/17/93 8:05,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0299A0029,2/17/99 7:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0210B2566,2/17/10 8:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0216B0014,2/17/16 9:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0298A0018,2/18/98 8:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0204B0026,2/18/04 7:40,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0209B2226,2/18/09 8:20,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0215B0010,2/18/15 8:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0291A0022,2/19/91 8:30,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0292A0063,2/19/92 8:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0297A0057,2/19/97 8:00,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0203B1251,2/19/03 7:30,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0220B0005,2/19/20 9:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0202B3194,2/20/02 8:43,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0208B1841,2/20/08 8:33,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0213B0016,2/20/13 8:15,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0214B0017,2/20/14 7:50,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0219B0014,2/20/19 8:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0296A0034,2/21/96 7:20,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DZ0201B6938,2/21/01 8:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0207B0020,2/21/07 8:10,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0218B0012,2/21/18 8:25,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,C0396A0428,3/14/96 12:35,1,Meters,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0317B0014,3/14/17 8:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0372A0069,3/15/72 11:50,3,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,OM0395A0072,3/15/95 8:10,9,Feet,Dissolved Mercury,0,0.001,ug/L,EPA 245.1 (D)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,DA0306B0075,3/15/06 8:00,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
12,H.O. Banks Headworks,Delta P.P. Headworks at H.O. Banks PP,KA000331,Surface Water,37.8019,121.6203,Review Status Unknown,Alameda,D0316B0024,3/15/16 8:05,1,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 200.8 (Hg Dissolved)
